"Activity","Position","X","Y","Z","curtime","curdate"
"Classification Data","Pocket","-2.4852571","-11.96898","-14.949852","1614255002","25-02-2021 12:10:02"
"Classification Data","Pocket","-4.80531","-19.690516","-13.245129","1614255002","25-02-2021 12:10:02"
"Classification Data","Pocket","-4.0128045","-20.181343","-8.561927","1614255002","25-02-2021 12:10:02"
"Classification Data","Pocket","-4.09421","-7.333664","-10.635368","1614255002","25-02-2021 12:10:02"
"Classification Data","Pocket","-7.3240867","-5.9114647","-3.1053743","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","-1.56825","-10.94423","-2.351178","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","2.918621","-12.96021","2.2985039","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","-4.087027","-7.458166","6.0503325","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","-6.074275","-5.3248672","7.616188","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","-4.72151","-9.766247","4.575459","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","-0.05027977","-12.253899","3.0263634","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","0.21309046","-11.708004","2.2266755","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","-1.3527653","-10.606637","0.7110996","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","-0.5698374","-9.150918","2.2266755","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","0.39266106","-7.9609637","1.2737542","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","0.9217958","-8.739103","2.0423164","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","0.9122187","-10.156514","-0.34477556","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","0.50998056","-10.587483","-1.7214836","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","0.45251793","-9.871595","-1.9130256","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","0.45491222","-8.526012","-0.17957062","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","0.09337672","-8.315316","0.65842557","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","-0.96489275","-9.136553","1.2043202","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","-0.057462595","-8.291373","1.4078336","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","-0.16759923","-7.7047763","0.49082634","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","-0.23224466","-9.617802","-0.2561874","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","0.18675344","-10.290593","-0.9122187","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","0.66800267","-9.895537","-1.5323359","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","1.56825","-9.474146","-1.6831752","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","2.6432793","-9.486116","-1.2186859","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","3.2633965","-10.599455","0.32562137","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","2.8372157","-12.560366","0.9337672","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","2.4948344","-14.609865","0.8236305","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","2.5762396","-14.233964","-0.14605077","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","1.7190893","-15.184491","-2.1883671","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","0.74222517","-14.099884","-5.9976583","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","-1.1995317","-12.229956","-4.702356","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","-3.4788814","-11.298583","-2.1380875","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","-1.6161355","-14.530854","1.5754328","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","-2.6337023","-16.678518","4.7693954","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","-2.430189","-16.958649","4.1181526","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","-2.4373717","-16.022488","1.960911","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","-2.6624336","-14.980977","-0.5913859","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","-2.8396099","-12.057568","-0.7685622","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","-2.8467927","-9.895537","0.7877164","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","-3.3424077","-7.5252056","1.6233183","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","-2.7821474","-5.506832","0.16759923","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","-0.6201172","-6.237086","1.8962656","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","-1.0917894","-3.5554981","2.4254005","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","-1.0151725","-2.2410412","3.1843855","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","-2.116539","-1.802889","2.9617178","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","-2.7821474","-1.3168511","1.7573977","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","-1.1684061","-2.3416007","0.062251143","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","0.13647367","-2.2865324","-2.116539","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","0.11253092","-2.5570855","-6.4765134","1614255003","25-02-2021 12:10:03"
"Classification Data","Pocket","-0.9074302","-4.558699","-10.130177","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-2.1189332","-8.0711","-10.992116","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-4.6065845","-13.635395","-11.396749","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-2.1213274","-19.666573","-11.1142235","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-2.020768","-15.5675745","-10.166091","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-3.407053","-6.0527267","-11.435057","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-5.2482505","-8.784595","-5.0040345","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-2.056682","-14.856475","-1.5802214","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-3.2035396","-13.712012","1.3288225","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-4.948966","-3.4980354","8.901914","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-7.125362","-1.6400782","4.9010806","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-1.8411974","-11.063944","2.901861","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","0.13168511","-14.212416","5.2243075","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-1.063058","-12.838101","0.3232271","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-2.0542877","-10.096657","0.26337022","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-2.2434354","-7.9561753","0.6440599","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","0.30167863","-8.38475","1.403045","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","1.5826156","-8.142929","1.7813405","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","2.0399222","-9.215564","0.723071","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","1.175589","-9.526819","-0.047885496","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","0.72546524","-9.699207","-1.2785428","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","0.54828894","-9.917087","-1.5634614","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","0.41181526","-9.3280945","-0.86912173","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-0.67279124","-8.061523","-0.16041641","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-0.69194543","-8.181237","-0.84039044","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","0.31125572","-8.576292","-0.7015225","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","0.94095","-9.993703","-0.08858817","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","0.17478207","-10.168485","-0.20111908","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","1.4174107","-10.518049","-2.0423164","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","2.6935592","-10.448615","-2.1045675","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","2.80609","-9.299363","-0.30886146","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","1.4605076","-10.431855","0.679974","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","1.0486923","-14.485363","0.7446195","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","2.9497466","-13.972988","-0.35914123","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","2.803696","-13.958622","-1.4198049","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","3.0694604","-14.487757","-4.9393888","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","0.9313729","-13.170906","-4.041536","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-4.3839173","-11.710398","-3.3208592","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-3.6512692","-13.474978","0.85954463","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-3.100586","-15.5675745","3.6033835","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-1.8100717","-17.174133","5.454158","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-0.88109314","-16.099104","2.9473522","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-0.44533512","-15.742357","0.12689656","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-1.4605076","-13.594692","-0.14365649","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-1.6568382","-10.59706","1.0199611","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-2.3751206","-9.301758","1.6257126","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-2.4900458","-7.2187386","2.0447106","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-2.743839","-5.03516","2.176396","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-2.047105","-5.0207944","2.4110348","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-2.3751206","-2.8707354","1.9656997","1614255004","25-02-2021 12:10:04"
"Classification Data","Pocket","-1.5036045","-3.050306","3.7230973","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-2.3631492","-2.604971","3.1460772","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-2.6360965","-1.5874043","1.0965779","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-2.3344178","-1.1731946","-1.3264283","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-1.3479767","-2.0973847","-4.2235007","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-0.51955765","-4.304906","-7.1564875","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-0.34477556","-8.059129","-9.847652","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-1.1684061","-12.292207","-13.542018","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-2.4996228","-18.17015","-12.996123","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-0.35435268","-21.026522","-10.388759","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-1.1013664","-8.770228","-10.496501","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-5.8061166","-4.810098","-5.3081074","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-2.760599","-10.33369","1.4437478","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-3.380716","-13.003306","-1.0008069","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-3.3902931","-9.804555","6.4501762","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-9.069513","-2.7558103","7.190007","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-5.0064287","-6.019207","2.8084843","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","0.15323359","-11.473365","3.605778","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","1.6879637","-13.594692","3.4381785","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-0.27294734","-12.138973","0.96489275","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-1.4317763","-9.349643","1.1827718","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-0.64166564","-7.8197017","1.4700848","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-0.54828894","-7.0894475","1.934574","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","1.2522057","-9.09585","1.2258687","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","1.6712039","-10.843671","-0.50758624","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","0.9385557","-11.351257","-1.7358493","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","0.1340794","-10.194822","-1.7262721","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","0.6488485","-8.351231","0.0","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","0.5770202","-7.9849067","0.42618093","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-1.0870007","-9.052753","-0.0023942748","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-1.908237","-9.014444","0.46209505","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-1.5036045","-8.5882635","0.18435916","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-0.14365649","-9.06233","-0.7733508","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","2.7869358","-9.586677","-1.5730386","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","3.344802","-10.005674","-1.2713599","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","2.6983478","-10.877191","-0.9122187","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","2.4421604","-10.273833","-0.3423813","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","2.1452703","-11.528433","0.2944958","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","2.099779","-13.656943","0.45012367","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","2.4589202","-13.841303","-0.31604427","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","3.0000262","-14.406351","-2.020768","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","3.0383348","-14.949852","-4.7071443","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","0.25139886","-12.9003525","-3.7949257","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-3.5339496","-11.236332","-2.370332","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-2.6624336","-13.896371","1.5538844","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-2.578634","-16.901186","3.3998702","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-2.6528566","-16.223606","4.7167215","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-3.1915684","-14.830138","2.2075214","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-2.6097596","-14.526065","-0.6560313","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-1.4245936","-12.507691","-1.6807809","1614255005","25-02-2021 12:10:05"
"Classification Data","Pocket","-1.0151725","-9.419077","0.88109314","1614255006","25-02-2021 12:10:06"
